,state,numcol,yieldpercol,yieldpercol_kg,totalprod,totalprod_kg,totalprod_to,stocks,stocks_to,priceperlb,priceperkg,pricepertonne,prodvalue,year,StateName,Region,FIPS,CLOTHIANIDIN,IMIDACLOPRID,THIAMETHOXAM,ACETAMIPRID,THIACLOPRID,AllNeonic
426,ME,10000.0,47,21.31884139,470000.0,213188.4139,213.1884139,47000.0,21.31884139,5.43,11.971100836638852,11971.100836638852,2552000.0,2015,Maine,Northeast,23,12.8,1774.8,320.9,0.0,0.0,2108.5
427,ME,11000.0,20,9.071847400000001,220000.0,99790.3214,99.7903214,106000.0,48.08079122,0.79,1.741651871260533,1741.651871260533,174000.0,2001,Maine,Northeast,23,0.0,3353.3,0.0,0.0,0.0,3353.3
428,ME,11000.0,21,9.52543977,231000.0,104779.83747,104.77983747,143000.0,64.86370891,0.75,1.6534669663865817,1653.4669663865818,173000.0,2000,Maine,Northeast,23,0.0,4299.4,0.0,0.0,0.0,4299.4
429,ME,11000.0,23,10.43262451,253000.0,114758.86961000001,114.75886960999999,86000.0,39.00894382,1.6,3.5273961949580412,3527.3961949580416,405000.0,2006,Maine,Northeast,23,0.0,2595.2,347.8,142.7,0.0,3085.7
430,ME,11000.0,41,18.59728717,451000.0,204570.15887,204.57015887,266000.0,120.65557042,1.21,2.6675933724370187,2667.593372437019,546000.0,2002,Maine,Northeast,23,0.0,4659.4,301.6,0.0,0.0,4961.0
431,ME,12000.0,33,14.968548210000002,396000.0,179622.57852,179.62257852,51000.0,23.13321087,5.45,12.015193289075828,12015.193289075829,2158000.0,2017,Maine,Northeast,23,,,,,,
432,ME,12000.0,34,15.42214058,408000.0,185065.68696000002,185.06568696,65000.0,29.48350405,3.38,7.451624461848861,7451.624461848862,1379000.0,2016,Maine,Northeast,23,85.8,1834.7,600.0,0.0,0.0,2520.5
433,ME,14000.0,22,9.979032140000001,308000.0,139706.44996,139.70644996,89000.0,40.36972093,0.83,1.8298367761344838,1829.836776134484,256000.0,1999,Maine,Northeast,23,0.0,4802.6,0.0,0.0,0.0,4802.6
434,ME,4000.0,30,13.6077711,120000.0,54431.0844,54.431084399999996,17000.0,7.711070289999999,1.98,4.365152791260575,4365.152791260576,238000.0,2011,Maine,Northeast,23,372.6,3005.5,1208.6,559.6,0.0,5146.3
435,ME,4000.0,34,15.42214058,136000.0,61688.562320000005,61.688562319999996,24000.0,10.88621688,2.39,5.269048066218574,5269.048066218575,325000.0,2012,Maine,Northeast,23,197.3,1910.0,1667.6,0.0,0.0,3774.9
436,ME,5000.0,41,18.59728717,205000.0,92986.43585000001,92.98643584999999,33000.0,14.96854821,2.05,4.51947637478999,4519.47637478999,420000.0,2010,Maine,Northeast,23,140.3,2738.7,1302.1,395.4,0.0,4576.5
437,ME,6000.0,50,22.6796185,300000.0,136077.711,136.077711,51000.0,23.13321087,1.95,4.2990141126051125,4299.014112605113,585000.0,2009,Maine,Northeast,23,186.3,3936.2,885.6,10.3,0.0,5018.4
438,ME,7000.0,31,14.06136347,217000.0,98429.54429,98.42954429,37000.0,16.782917689999998,1.28,2.821916955966433,2821.9169559664333,278000.0,2004,Maine,Northeast,23,0.0,5041.3,160.8,0.0,0.0,5202.1
439,ME,7000.0,42,19.05087954,294000.0,133356.15678000002,133.35615678,79000.0,35.83379723,1.57,3.461257516302578,3461.257516302578,462000.0,2008,Maine,Northeast,23,3.3,3620.6,204.8,2764.8,0.0,6593.5
440,ME,7000.0,43,19.50447191,301000.0,136531.30337,136.53130337,27000.0,12.24699399,3.14,6.922515032605156,6922.515032605156,945000.0,2013,Maine,Northeast,23,100.1,1808.0,1935.0,0.0,0.0,3843.1
441,ME,8000.0,26,11.793401620000001,208000.0,94347.21296,94.34721296,193000.0,87.54332741,1.66,3.6596735522689676,3659.673552268968,345000.0,2005,Maine,Northeast,23,0.0,2748.5,358.2,0.0,0.0,3106.7
442,ME,8000.0,33,14.968548210000002,264000.0,119748.38568,119.74838568,145000.0,65.77089365,1.41,3.1085178968067737,3108.517896806774,372000.0,2003,Maine,Northeast,23,0.0,4134.9,1127.9,0.0,0.0,5262.8
443,ME,8000.0,47,21.31884139,376000.0,170550.73112,170.55073112,41000.0,18.59728717,4.99,11.001066883025391,11001.066883025393,1876000.0,2014,Maine,Northeast,23,9.7,3198.1,1715.3,228.3,0.0,5151.4
444,ME,9000.0,26,11.793401620000001,234000.0,106140.61458000001,106.14061457999999,59000.0,26.76194983,1.32,2.910101860840384,2910.1018608403842,309000.0,2007,Maine,Northeast,23,0.0,2030.4,23.5,189.7,0.0,2243.6
445,MI,85000.0,70,31.751465900000003,5950000.0,2698874.6015000003,2698.8746015,3273000.0,1484.60782701,0.77,1.6975594188235574,1697.5594188235575,4582000.0,1997,Michigan,Midwest,26,0.0,3732.4,0.0,0.0,0.0,3732.4
446,MI,90000.0,77,34.926612490000004,6930000.0,3143395.1241,3143.3951241,2980000.0,1351.7052626,0.57,1.256634894453802,1256.6348944538022,3950000.0,1993,Michigan,Midwest,26,,,,,,
447,MI,90000.0,86,39.00894382,7740000.0,3510804.9438,3510.8049438,3870000.0,1755.4024719,0.55,1.2125424420168267,1212.5424420168267,4257000.0,1994,Michigan,Midwest,26,,,,,,
448,MI,90000.0,96,43.544867520000004,8640000.0,3919038.0768000004,3919.0380768,4320000.0,1959.5190384,1.01,2.2266688480672636,2226.6688480672638,8726000.0,1996,Michigan,Midwest,26,0.0,6142.1,0.0,0.0,0.0,6142.1
449,MI,95000.0,68,30.84428116,6460000.0,2930206.7102,2930.2067102,2067000.0,937.5754287899999,0.59,1.3007273468907776,1300.7273468907777,3811000.0,1992,Michigan,Midwest,26,,,,,,
450,MI,97000.0,92,41.73049804,8924000.0,4047858.30988,4047.85830988,3570000.0,1619.3247609,0.78,1.7196056450420452,1719.6056450420451,6961000.0,1995,Michigan,Midwest,26,0.0,1710.1,0.0,0.0,0.0,1710.1
451,MI,105000.0,73,33.11224301,7665000.0,3476785.51605,3476.78551605,2683000.0,1216.98832871,0.57,1.256634894453802,1256.6348944538022,4369000.0,1991,Michigan,Midwest,26,,,,,,
452,MI,65000.0,67,30.390688790000002,4355000.0,1975394.77135,1975.39477135,2439000.0,1106.31179043,1.16,2.55736224134458,2557.3622413445796,5052000.0,2004,Michigan,Midwest,26,3321.5,5746.3,905.0,260.5,1723.5,11956.8
453,MI,65000.0,68,30.84428116,4420000.0,2004878.2754000002,2004.8782754,2519000.0,1142.59918003,0.94,2.072345264537849,2072.3452645378493,4155000.0,2005,Michigan,Midwest,26,6813.3,4993.1,2465.4,727.7,1792.1,16791.6
454,MI,65000.0,74,33.56583538,4810000.0,2181779.2997000003,2181.7792997,1732000.0,785.62198484,1.41,3.1085178968067737,3108.517896806774,6782000.0,2003,Michigan,Midwest,26,0.0,3450.4,907.7,341.2,0.0,4699.3
455,MI,66000.0,60,27.2155422,3960000.0,1796225.7852,1796.2257852,1505000.0,682.65651685,1.55,3.4171650638656024,3417.165063865603,6138000.0,2009,Michigan,Midwest,26,11210.6,12518.4,14872.2,649.4,1082.2,40332.8
456,MI,71000.0,58,26.30835746,4118000.0,1867893.37966,1867.89337966,1524000.0,691.27477188,1.67,3.681719778487455,3681.7197784874556,6877000.0,2010,Michigan,Midwest,26,11898.8,16153.4,12375.6,814.7,1308.2,42550.7
457,MI,71000.0,73,33.11224301,5183000.0,2350969.2537100003,2350.96925371,2021000.0,916.71017977,1.44,3.1746565754622367,3174.656575462237,7464000.0,2008,Michigan,Midwest,26,17502.5,4558.1,8610.2,746.4,1114.6,32531.8
458,MI,72000.0,55,24.947580350000003,3960000.0,1796225.7852,1796.2257852,2099000.0,952.09038463,1.15,2.535316015126092,2535.316015126092,4554000.0,2006,Michigan,Midwest,26,8632.8,6425.4,5611.0,373.0,1250.8,22293.0
459,MI,72000.0,64,29.02991168,4608000.0,2090153.64096,2090.15364096,2350000.0,1065.9420695,1.19,2.6235009200000428,2623.500920000043,5484000.0,2007,Michigan,Midwest,26,14722.5,3854.9,8348.9,553.7,1853.0,29333.0
460,MI,72000.0,75,34.01942775,5400000.0,2449398.798,2449.3987979999997,2970000.0,1347.1693389,0.6,1.3227735731092654,1322.7735731092655,3240000.0,2000,Michigan,Midwest,26,0.0,5003.6,0.0,0.0,0.0,5003.6
461,MI,72000.0,77,34.926612490000004,5544000.0,2514716.09928,2514.71609928,1885000.0,855.02161745,1.4,3.0864716705882858,3086.471670588286,7762000.0,2002,Michigan,Midwest,26,0.0,2973.7,762.0,0.0,0.0,3735.7
462,MI,73000.0,57,25.85476509,4161000.0,1887397.8515700002,1887.39785157,1332000.0,604.18503684,2.03,4.475383922353014,4475.383922353015,8447000.0,2012,Michigan,Midwest,26,36304.2,17017.8,11432.9,707.1,419.9,65881.9
463,MI,73000.0,85,38.55535145,6205000.0,2814540.65585,2814.54065585,3475000.0,1576.23348575,0.66,1.455050930420192,1455.0509304201921,4095000.0,1999,Michigan,Midwest,26,0.0,3453.0,0.0,0.0,0.0,3453.0
464,MI,74000.0,64,29.02991168,4736000.0,2148213.4643200003,2148.2134643199997,2084000.0,945.28649908,1.81,3.9903669455462842,3990.3669455462846,8572000.0,2011,Michigan,Midwest,26,17898.8,16502.5,15941.1,1167.8,840.3,52350.5
465,MI,76000.0,60,27.2155422,4560000.0,2068381.2072,2068.3812072,2827000.0,1282.30562999,0.81,1.7857443236975084,1785.7443236975087,3694000.0,2001,Michigan,Midwest,26,0.0,4091.4,24.8,0.0,0.0,4116.2
466,MI,80000.0,85,38.55535145,6800000.0,3084428.116,3084.428116,3672000.0,1665.59118264,0.66,1.455050930420192,1455.0509304201921,4488000.0,1998,Michigan,Midwest,26,0.0,5238.3,0.0,0.0,0.0,5238.3
467,MI,85000.0,55,24.947580350000003,4675000.0,2120544.32975,2120.54432975,982000.0,445.42770734,2.16,4.761984863193356,4761.984863193356,10098000.0,2013,Michigan,Midwest,26,44878.1,19755.4,14566.3,1127.3,863.8,81190.9
468,MI,87000.0,45,20.41165665,3915000.0,1775814.12855,1775.8141285499999,822000.0,372.85292814,2.41,5.313140518655549,5313.14051865555,9435000.0,2017,Michigan,Midwest,26,,,,,,
469,MI,89000.0,60,27.2155422,5340000.0,2422183.2558,2422.1832558,1709000.0,775.18936033,2.37,5.2249556137815985,5224.955613781599,12656000.0,2016,Michigan,Midwest,26,509.1,8771.4,3079.9,1408.7,0.0,13769.1
470,MI,90000.0,58,26.30835746,5220000.0,2367752.1714000003,2367.7521714,1984000.0,899.92726208,2.44,5.379279197311012,5379.279197311013,12737000.0,2015,Michigan,Midwest,26,730.3,8303.2,8145.2,1665.4,56.0,18900.1
471,MI,91000.0,63,28.576319310000002,5733000.0,2600445.05721,2600.44505721,1835000.0,832.34199895,2.49,5.489510328403452,5489.510328403452,14275000.0,2014,Michigan,Midwest,26,45281.4,17131.4,20021.4,794.3,1107.0,84335.5
472,MN,145000.0,73,33.11224301,10585000.0,4801275.236450001,4801.27523645,2011000.0,912.17425607,0.74,1.631420740168094,1631.4207401680942,7833000.0,1997,Minnesota,Midwest,27,0.0,4246.7,0.0,0.0,0.0,4246.7
473,MN,150000.0,77,34.926612490000004,11550000.0,5238991.873500001,5238.9918735,1617000.0,733.45886229,0.9,1.9841603596638981,1984.1603596638984,10395000.0,1996,Minnesota,Midwest,27,0.0,6288.3,0.0,0.0,0.0,6288.3
474,MN,165000.0,82,37.19457434,13530000.0,6137104.766100001,6137.1047661,1218000.0,552.47550666,0.7,1.5432358352941429,1543.235835294143,9471000.0,1995,Minnesota,Midwest,27,0.0,834.7,0.0,0.0,0.0,834.7
475,MN,170000.0,79,35.83379723,13430000.0,6091745.5291,6091.7455291,2149000.0,974.77000313,0.52,1.1464037633613633,1146.4037633613634,6984000.0,1994,Minnesota,Midwest,27,,,,,,
476,MN,180000.0,80,36.287389600000004,14400000.0,6531730.1280000005,6531.730128,2160000.0,979.7595192,0.53,1.1684499895798512,1168.4499895798513,7632000.0,1993,Minnesota,Midwest,27,,,,,,
477,MN,180000.0,91,41.276905670000005,16380000.0,7429843.0206,7429.843020599999,2457000.0,1114.47645309,0.54,1.190496215798339,1190.496215798339,8845000.0,1991,Minnesota,Midwest,27,,,,,,
478,MN,190000.0,90,40.8233133,17100000.0,7756429.527000001,7756.429527,3591000.0,1628.85020067,0.54,1.190496215798339,1190.496215798339,9234000.0,1992,Minnesota,Midwest,27,,,,,,
479,MN,117000.0,73,33.11224301,8541000.0,3874132.4321700004,3874.13243217,1110000.0,503.4875307,1.47,3.2407952541177,3240.7952541177006,12555000.0,2002,Minnesota,Midwest,27,0.0,3265.3,1609.1,0.0,0.0,4874.4
480,MN,120000.0,53,24.04039561,6360000.0,2884847.4732000004,2884.8474732,2099000.0,952.09038463,1.63,3.593534873613504,3593.5348736135043,10367000.0,2011,Minnesota,Midwest,27,94614.2,42626.3,33626.1,223.2,0.0,171089.8
481,MN,120000.0,74,33.56583538,8880000.0,4027900.2456,4027.9002456,1598000.0,724.84060726,0.9,1.9841603596638981,1984.1603596638984,7992000.0,2005,Minnesota,Midwest,27,17982.9,1101.0,7970.6,0.0,0.0,27054.5
482,MN,120000.0,83,37.648166710000005,9960000.0,4517780.0052000005,4517.7800052,1892000.0,858.19676404,1.44,3.1746565754622367,3174.656575462237,14342000.0,2003,Minnesota,Midwest,27,0.0,375.7,1393.1,0.0,0.0,1768.8
483,MN,122000.0,65,29.48350405,7930000.0,3596987.4941000002,3596.9874941,1427000.0,647.27631199,1.44,3.1746565754622367,3174.656575462237,11419000.0,2009,Minnesota,Midwest,27,49606.5,10683.0,28357.5,122.6,0.0,88769.6
484,MN,122000.0,68,30.84428116,8296000.0,3763002.30152,3763.00230152,2157000.0,978.3987420899999,1.84,4.056505624201748,4056.5056242017477,15265000.0,2015,Minnesota,Midwest,27,352.0,9611.2,9092.0,0.0,0.0,19055.2
485,MN,122000.0,78,35.38020486,9516000.0,4316384.99292,4316.38499292,2569000.0,1165.27879853,1.39,3.064425444369798,3064.4254443697982,13227000.0,2008,Minnesota,Midwest,27,42875.7,8183.8,21133.2,0.0,0.0,72192.7
486,MN,124000.0,59,26.761949830000002,7316000.0,3318481.77892,3318.48177892,1390000.0,630.4933943,1.69,3.7258122309244306,3725.812230924431,12364000.0,2016,Minnesota,Midwest,27,1673.0,3889.8,3943.2,557.1,0.0,10063.1
487,MN,125000.0,67,30.390688790000002,8375000.0,3798836.0987500004,3798.83609875,1591000.0,721.66546067,1.92,4.2328754339496495,4232.875433949649,16080000.0,2012,Minnesota,Midwest,27,135044.1,29129.6,25763.3,227.9,0.0,190164.9
488,MN,125000.0,80,36.287389600000004,10000000.0,4535923.7,4535.9237,3300000.0,1496.854821,0.94,2.072345264537849,2072.3452645378493,9400000.0,2006,Minnesota,Midwest,27,21232.4,3571.0,15293.6,13.3,0.0,40110.3
489,MN,126000.0,62,28.12272694,7812000.0,3543463.59444,3543.4635944399997,1016000.0,460.84984792,1.86,4.100598076638723,4100.598076638723,14530000.0,2017,Minnesota,Midwest,27,,,,,,
490,MN,128000.0,66,29.937096420000003,8448000.0,3831948.34176,3831.94834176,1774000.0,804.67286438,1.55,3.4171650638656024,3417.165063865603,13094000.0,2010,Minnesota,Midwest,27,45267.0,40330.4,23717.8,420.8,0.0,109736.0
491,MN,130000.0,58,26.30835746,7540000.0,3420086.4698,3420.0864698,1282000.0,581.50541834,1.99,4.387199017479063,4387.1990174790635,15005000.0,2013,Minnesota,Midwest,27,134266.6,34053.6,31282.7,25.7,0.0,199628.6
492,MN,130000.0,68,30.84428116,8840000.0,4009756.5508000003,4009.7565508,2564000.0,1163.01083668,1.04,2.2928075267227266,2292.807526722727,9194000.0,2007,Minnesota,Midwest,27,28186.4,5190.5,13464.7,0.0,0.0,46841.6
493,MN,132000.0,60,27.2155422,7920000.0,3592451.5704,3592.4515704,1426000.0,646.8227196199999,2.06,4.541522601008478,4541.522601008478,16315000.0,2014,Minnesota,Midwest,27,192952.2,32150.5,41110.0,58.6,0.0,266271.3
494,MN,135000.0,75,34.01942775,10125000.0,4592622.74625,4592.62274625,1924000.0,872.71171988,1.08,2.380992431596678,2380.992431596678,10935000.0,2004,Minnesota,Midwest,27,5268.9,3102.5,5202.2,0.0,0.0,13573.6
495,MN,135000.0,81,36.74098197,10935000.0,4960032.565950001,4960.0325659499995,1859000.0,843.22821583,0.65,1.4330047042017042,1433.0047042017043,7108000.0,2001,Minnesota,Midwest,27,0.0,4000.5,104.6,0.0,0.0,4105.1
496,MN,140000.0,79,35.83379723,11060000.0,5016731.6122,5016.7316122,2765000.0,1254.18290305,0.65,1.4330047042017042,1433.0047042017043,7189000.0,1998,Minnesota,Midwest,27,0.0,2492.2,0.0,0.0,0.0,2492.2
497,MN,145000.0,82,37.19457434,11890000.0,5393213.2793000005,5393.2132793,3210000.0,1456.0315077,0.61,1.344819799327753,1344.8197993277533,7253000.0,1999,Minnesota,Midwest,27,0.0,5829.8,0.0,0.0,0.0,5829.8
498,MN,150000.0,90,40.8233133,13500000.0,6123496.995,6123.4969949999995,3105000.0,1408.40430885,0.57,1.256634894453802,1256.6348944538022,7695000.0,2000,Minnesota,Midwest,27,0.0,3226.1,0.0,0.0,0.0,3226.1
499,MO,22000.0,74,33.56583538,1628000.0,738448.3783600001,738.44837836,326000.0,147.87111262,0.92,2.028252812100874,2028.2528121008738,1498000.0,1996,Missouri,Midwest,29,0.0,374.8,0.0,0.0,0.0,374.8
500,MO,23000.0,67,30.390688790000002,1541000.0,698985.8421700001,698.98584217,308000.0,139.70644996,0.73,1.6093745139496063,1609.3745139496064,1125000.0,1995,Missouri,Midwest,29,0.0,262.7,0.0,0.0,0.0,262.7
501,MO,24000.0,73,33.11224301,1752000.0,794693.83224,794.69383224,298000.0,135.17052626,0.59,1.3007273468907776,1300.7273468907777,1034000.0,1993,Missouri,Midwest,29,,,,,,
502,MO,24000.0,77,34.926612490000004,1848000.0,838238.69976,838.23869976,517000.0,234.50725529,0.78,1.7196056450420452,1719.6056450420451,1441000.0,1997,Missouri,Midwest,29,0.0,465.6,0.0,0.0,0.0,465.6
503,MO,25000.0,77,34.926612490000004,1925000.0,873165.3122500001,873.1653122499999,270000.0,122.4699399,0.53,1.1684499895798512,1168.4499895798513,1020000.0,1994,Missouri,Midwest,29,,,,,,
504,MO,25000.0,77,34.926612490000004,1925000.0,873165.3122500001,873.1653122499999,366000.0,166.01480741999998,0.65,1.4330047042017042,1433.0047042017043,1251000.0,1992,Missouri,Midwest,29,,,,,,
505,MO,28000.0,65,29.48350405,1820000.0,825538.1134,825.5381133999999,528000.0,239.49677136,0.62,1.3668660255462408,1366.866025546241,1128000.0,1991,Missouri,Midwest,29,,,,,,
506,MO,10000.0,47,21.31884139,470000.0,213188.4139,213.1884139,85000.0,38.555351449999996,2.62,5.776111269243793,5776.111269243793,1231000.0,2013,Missouri,Midwest,29,52530.7,25444.6,21109.8,107.3,0.0,99192.4
507,MO,10000.0,52,23.586803240000002,520000.0,235868.03240000003,235.8680324,52000.0,23.58680324,3.55,7.826410307563154,7826.410307563154,1846000.0,2015,Missouri,Midwest,29,907.2,7645.3,3643.7,34.7,0.0,12230.9
508,MO,11000.0,47,21.31884139,517000.0,234507.25529,234.50725529,57000.0,25.85476509,1.99,4.387199017479063,4387.1990174790635,1029000.0,2009,Missouri,Midwest,29,23669.7,10610.5,24267.1,237.4,0.0,58784.7
509,MO,11000.0,52,23.586803240000002,572000.0,259454.83564,259.45483564,92000.0,41.73049804,1.8,3.9683207193277963,3968.3207193277967,1030000.0,2010,Missouri,Midwest,29,15640.2,23728.6,20191.6,614.3,0.0,60174.7
510,MO,11000.0,53,24.04039561,583000.0,264444.35171,264.44435171,152000.0,68.94604024,1.68,3.703766004705943,3703.7660047059435,979000.0,2008,Missouri,Midwest,29,14583.0,9536.4,13325.3,166.3,0.0,37611.0
511,MO,12000.0,47,21.31884139,564000.0,255826.09668000002,255.82609668,96000.0,43.54486752,3.63,8.002780117311056,8002.7801173110565,2047000.0,2014,Missouri,Midwest,29,61668.2,53768.3,36203.8,48.4,0.0,151688.7
512,MO,14000.0,46,20.86524902,644000.0,292113.48628,292.11348628,148000.0,67.13167075999999,1.12,2.469177336470629,2469.177336470629,721000.0,2007,Missouri,Midwest,29,23367.3,7941.8,11287.0,46.2,0.0,42642.3
513,MO,15000.0,46,20.86524902,690000.0,312978.7353,312.9787353,117000.0,53.070307289999995,0.98,2.1605301694118,2160.5301694118,676000.0,2006,Missouri,Midwest,29,12278.1,2711.9,12321.3,152.4,19.2,27482.9
514,MO,15000.0,50,22.6796185,750000.0,340194.2775,340.1942775,180000.0,81.6466266,1.22,2.689639598655506,2689.6395986555067,915000.0,2005,Missouri,Midwest,29,10880.9,6310.5,4482.1,46.8,0.0,21720.3
515,MO,16000.0,41,18.59728717,656000.0,297556.59472,297.55659472,151000.0,68.49244786999999,1.36,2.9982867657143353,2998.2867657143356,892000.0,2004,Missouri,Midwest,29,7062.8,7543.4,5998.0,2125.5,30.2,22759.9
516,MO,17000.0,53,24.04039561,901000.0,408686.72537,408.68672537,189000.0,85.72895792999999,1.41,3.1085178968067737,3108.517896806774,1270000.0,2003,Missouri,Midwest,29,0.0,736.4,218.5,139.8,0.0,1094.7
517,MO,18000.0,50,22.6796185,900000.0,408233.13300000003,408.233133,189000.0,85.72895792999999,1.42,3.130564123025261,3130.564123025262,1278000.0,2002,Missouri,Midwest,29,0.0,901.5,622.6,81.9,0.0,1606.0
518,MO,22000.0,61,27.66913457,1342000.0,608720.96054,608.72096054,336000.0,152.40703632,0.71,1.5652820615126306,1565.282061512631,953000.0,2001,Missouri,Midwest,29,0.0,1112.1,0.5,0.0,0.0,1112.6
519,MO,23000.0,66,29.937096420000003,1518000.0,688553.2176600001,688.55321766,455000.0,206.38452834999998,0.76,1.6755131926050695,1675.5131926050697,1154000.0,1998,Missouri,Midwest,29,0.0,2264.3,0.0,0.0,0.0,2264.3
520,MO,23000.0,75,34.01942775,1725000.0,782446.83825,782.4468382499999,362000.0,164.20043794,0.6,1.3227735731092654,1322.7735731092655,1035000.0,2000,Missouri,Midwest,29,0.0,2756.9,0.0,0.0,0.0,2756.9
521,MO,24000.0,65,29.48350405,1560000.0,707604.0972000001,707.6040972,437000.0,198.21986569,0.68,1.4991433828571676,1499.1433828571678,1061000.0,1999,Missouri,Midwest,29,0.0,1382.0,0.0,0.0,0.0,1382.0
522,MO,7000.0,53,24.04039561,371000.0,168282.76927000002,168.28276927,108000.0,48.98797596,2.8,6.1729433411765715,6172.943341176572,1039000.0,2012,Missouri,Midwest,29,44827.9,32864.5,23240.9,80.7,0.0,101014.0
523,MO,8000.0,43,19.50447191,344000.0,156035.77528,156.03577528,76000.0,34.47302012,2.14,4.71789241075638,4717.892410756381,736000.0,2011,Missouri,Midwest,29,20725.6,36426.1,33808.2,2474.0,0.0,93433.9
524,MO,8000.0,62,28.12272694,496000.0,224981.81552,224.98181552,30000.0,13.607771099999999,2.31,5.092678256470672,5092.678256470673,1146000.0,2016,Missouri,Midwest,29,4303.2,7081.4,1883.5,0.0,0.0,13268.1
525,MO,8000.0,65,29.48350405,520000.0,235868.03240000003,235.8680324,57000.0,25.85476509,3.53,7.782317855126178,7782.317855126178,1836000.0,2017,Missouri,Midwest,29,,,,,,
526,MS,16000.0,70,31.751465900000003,1120000.0,508023.45440000005,508.0234544,146000.0,66.22448602,0.68,1.4991433828571676,1499.1433828571678,762000.0,1995,Mississippi,South,28,0.0,1533.6,0.0,0.0,0.0,1533.6
527,MS,17000.0,61,27.66913457,1037000.0,470375.28769,470.37528769,114000.0,51.70953018,0.49,1.0802650847059,1080.2650847059,508000.0,1993,Mississippi,South,28,,,,,,
528,MS,17000.0,80,36.287389600000004,1360000.0,616885.6232,616.8856231999999,299000.0,135.62411863,0.87,1.918021681008435,1918.021681008435,1183000.0,1996,Mississippi,South,28,0.0,696.6,0.0,0.0,0.0,696.6
529,MS,19000.0,53,24.04039561,1007000.0,456767.51659,456.76751659,352000.0,159.66451424,0.48,1.0582188584874124,1058.2188584874123,483000.0,1994,Mississippi,South,28,,,,,,
